CÔNG TY CỔ PHẦN ĐẦU TƯ THANH THẾ HƯNG,THANH THE HUNG INVESTMENT JOINT STOCK COMPANY,vn2902102596,Công ty cổ phần,2021-05-19 07:00:00,2902102596,VN,15/3/2023,Đang hoạt động,41,,"Số 19, Ngõ 4, đường Trần Quốc Toản",0945422691,,PHAN THỊ NGUYỆT ÁNH ,Giám đốc,0945422691,0945422691,4030113
Trường THCS Kim Anh,,vnz000027920,"Đơn vị hành chính, đơn vị sự nghiệp",,,,15/3/2023,Đang hoạt động,207,,Quyết Thắng,0975448329,,Lê  Thị Hà,Hiệu trưởng,0983082170,0975448329,1071117
CÔNG TY TNHH XD&TM HƯNG TIẾN THỊNH,,vn2901776578,Công ty trách nhiệm hữu hạn một thành viên,2015-03-11 07:00:00,2901776578,VN,15/3/2023,Đang hoạt động,41,,Xóm Vạn Đông,0974604666,,HOÀNG ĐÌNH TUYÊN ,Giám đốc,0974604666,0974604666,4032553
CÔNG TY TNHH NGỌC KHANH,NGOC KHANH LIMITED COMPANY,vn5800977178,Công ty trách nhiệm hữu hạn một thành viên,2011-02-21 07:00:00,5800977178,VN,15/3/2023,Đang hoạt động,36,,Số 24 đường Nguyễn Trung Trực,0933450449,,ĐINH NGỌC TUẤN ,Giám đốc,0933450449,0933450449,7030303
Chi cục Kiểm Lâm tỉnh Nam ĐỊnh,,vn0600626617,,2009-06-10 10:13:17,0600626617,VN,15/3/2023,Đang hoạt động,40,,196 đường cù chính lan,02283649190,,Mai Quang Tuấn,Chi cục trưởng,0903446788,02283649190,1130149
Phòng giao dịch Ngân hàng Chính sách xã hội huyện Cái Nước,,vn2001159149,Loại hình khác,2003-05-10 07:00:00,2001159149,VN,15/3/2023,Đang hoạt động,207,,Khóm 2,02903884179,,Nguyễn Hữu Trân,Giám đốc,0918603505,02903884179,8230907
TRƯỜNG MẦM NON RẠNG ĐÔNG 6,,vn0303816559,"Đơn vị hành chính, đơn vị sự nghiệp",1998-10-15 13:52:01,0303816559,VN,15/3/2023,Đang hoạt động,2,,218/15 Minh Phụng ,02839606334,,TRẦN THỊ MINH HÀ,HIỆU TRƯỞNG ,0909284299,02839606334,7011111
 ỦY BAN NHÂN DÂN PHƯỜNG 07 - QUẬN 6,,vn0303746929,Loại hình khác,2005-04-23 07:00:00,0303746929,VN,15/3/2023,Đang hoạt động,2,,1620 Võ Văn Kiệt,0839120995,,Trần Đức Thọ,Chủ tịch UBND,0931302766,0839120995,7011113
Phòng giao dịch NHCSXH huyện Đà Bắc,,vnz000027937,Loại hình khác,,,,15/3/2023,Đang hoạt động,207,,Tiểu khu Mu,0218.382.7587,,Nguyễn Bình Nam,Giám đốc,0218.382.8679,0218.382.7587,3050301
CÔNG TY CP TƯ VẤN XÂY DỰNG 288,,vn2902129090,Công ty cổ phần,2021-12-24 07:00:00,2902129090,VN,15/3/2023,Đang hoạt động,94,,"Số 39, đường Hecman",0973867781,,LÊ VĂN VŨ ,Giám đốc,0973867781,0973867781,4030119
Bảo hiễm xã hội huyện Bắc Yên,,vnz000027940,"Đơn vị hành chính, đơn vị sự nghiệp",,,,15/3/2023,Đang hoạt động,89,,Bản Phiêng Ban 1,02123860103,,Trần Ngọc Tuấn,Giám đốc,02123860058,02123860103,3030901
TRƯỜNG TH PHƯỚC HỘI,,vnz000027929,"Đơn vị hành chính, đơn vị sự nghiệp",,,,15/3/2023,Đang hoạt động,7,,Ấp Hội Mỹ,0906390085,,NGUYỄN THÁI BÌNH,Hiệu trưởng,0906390085,0906390085,7171209
Trung tâm Văn hóa - Thể thao và Truyền thanh huyện Hoa Lư,,vnz000026991,"Đơn vị hành chính, đơn vị sự nghiệp",,,,15/3/2023,Đang hoạt động,42,,đường Phạm Cự Lượng,0944616617,,Nguyễn Mạnh Hà,Giám đốc,0912303134,0944616617,1170907
